season,matchId,homeTeam,awayTeam,homeFT,awayFT,homeHT,awayHT,attend,Column10
3,A1A1106,Žižkov,Liberec,1, 2 ,1,2,4184,
3,A1A1107,Č.Budějovice,Sparta,0, 0 ,0,0,5758,
3,A1A1108,Teplice,Karviná,0, 2 ,0,1,5500,
3,A1A1201,Olomouc,Karviná,3, 0 ,3,0,5350,
3,A1A1202,Sparta,Teplice,4, 2 ,2,1,5021,
3,A1A1203,Liberec,Č. Budějovice,0, 2 ,0,0,5429,
3,A1A1204,Brno,Žižkov,1, 1 ,1,1,24750,
3,A1A1205,Drnovice,Opava,2, 1 ,0,1,5085,
3,A1A1206,Plzeň,H. Králové,0, 0 ,0,0,2350,
3,A1A1207,Bohemians,Jablonec,0, 1 ,0,0,2800,
3,A1A1208,Ostrava,Slavia,1, 0 ,0,0,8115,
3,A1A1301,Slavia,Olomouc,3, 0 ,2,0,3883,
3,A1A1302,Jablonec,Ostrava,3, 3 ,3,1,5047,
3,A1A1303,H. Králové,Bohemians,1, 0 ,1,0,4877,
3,A1A1304,Opava,Plzeň,0, 2 ,0,0,10340,
3,A1A1305,Žižkov,Drnovice,0, 1 ,0,0,4238,
3,A1A1306,Č.Budějovice,Brno,2, 1 ,2,1,5818,
3,A1A1307,Teplice,Liberec,1, 2 ,0,0,6000,
3,A1A1308,Karviná,Sparta,1, 2 ,0,2,11624,
3,A1A1401,Olomouc,Sparta,0, 0 ,0,0,6249,
3,A1A1402,Liberec,Karviná,1, 0 ,0,0,4815,
3,A1A1403,Brno,Teplice,0, 0 ,0,0,5556,
3,A1A1404,Drnovice,Č. Budějovice,0, 3 ,1,1,6777,
3,A1A1405,Plzeň,Žižkov,1, 1 ,1,1,3126,
3,A1A1406,Bohemians,Opava,1, 2 ,0,2,2850,
3,A1A1407,Ostrava,H. Králové,2, 0 ,1,0,3834,
3,A1A1408,Slavia,Jablonec,2, 1 ,1,0,6523,
3,A1A1501,Jablonec,Olomouc,3, 1 ,1,0,3770,
3,A1A1502,H. Králové,Slavia,1, 2 ,0,2,2977,
3,A1A1503,Opava,Ostrava,3, 0 ,2,0,14941,
3,A1A1504,Žižkov,Bohemians,0, 2 ,0,0,6204,
3,A1A1505,Č.Budějovice,Plzeň,2, 2 ,0,1,5987,
3,A1A1506,Teplice,Drnovice,1, 3 ,0,3,5200,
3,A1A1507,Karviná,Brno,1, 3 ,1,2,9342,
3,A1A1508,Sparta,Liberec,3, 0 ,1,0,9136,
3,A1A1601,Olomouc,Liberec,1, 0 ,0,0,4270,
3,A1A1602,Sparta,Brno,5, 0 ,4,0,15109,
3,A1A1603,Karviná,Drnovice,1, 1 ,1,0,10198,
3,A1A1604,Teplice,Plzeň,1, 1 ,0,0,8300,
3,A1A1605,Č.Budějovice,Bohemians,2, 1 ,1,0,7721,
3,A1A1606,Žižkov,Ostrava,1, 0 ,0,0,8060,
3,A1A1607,Opava,Slavia,1, 1 ,0,1,14842,
3,A1A1608,H. Králové,Jablonec,0, 2 ,0,1,5601,
3,A1A1701,H. Králové,Olomouc,0, 1 ,0,1,4622,
3,A1A1702,Jablonec,Opava,2, 1 ,1,1,8966,
3,A1A1703,Slavia,Žižkov,2, 0 ,2,0,12228,
3,A1A1704,Ostrava,Č. Budějovice,3, 2 ,2,1,6552,
3,A1A1705,Bohemians,Teplice,0, 1 ,0,0,8304,
3,A1A1706,Plzeň,Karviná,3, 0 ,0,0,4106,
3,A1A1707,Drnovice,Sparta,0, 2 ,0,1,6748,
3,A1A1708,Brno,Liberec,1, 1 ,1,0,26200,
3,A1A1801,Olomouc,Brno,0, 1 ,0,0,10387,
3,A1A1802,Liberec,Drnovice,1, 0 ,1,0,6192,
3,A1A1803,Sparta,Plzeň,2, 0 ,2,0,10725,
3,A1A1804,Karviná,Bohemians,0, 1 ,0,1,9086,
3,A1A1805,Teplice,Ostrava,0, 0 ,0,0,9000,
3,A1A1806,Č.Budějovice,Slavia,1, 1 ,1,1,7116,
3,A1A1807,Žižkov,Jablonec,0, 0 ,0,0,7867,
3,A1A1808,Opava,H. Králové,1, 1 ,1,1,14693,
3,A1A1901,Opava,Olomouc,1, 2 ,0,1,13652,
3,A1A1902,H. Králové,Žižkov,0, 0 ,0,0,5022,
3,A1A1903,Jablonec,Č. Budějovice,2, 0 ,1,0,5712,
3,A1A1904,Slavia,Teplice,3, 0 ,1,0,7882,
3,A1A1905,Ostrava,Karviná,3, 1 ,0,0,5243,
3,A1A1906,Bohemians,Sparta,0, 1 ,0,1,9100,
3,A1A1907,Plzeň,Liberec,2, 3 ,2,1,4253,
3,A1A1908,Drnovice,Brno,2, 0 ,1,0,9200,
3,A1A2001,Olomouc,Drnovice,2, 1 ,1,1,8005,
3,A1A2002,Brno,Plzeň,2, 0 ,2,0,17780,
3,A1A2003,Liberec,Bohemians,2, 0 ,0,0,6006,
3,A1A2004,Sparta,Ostrava,1, 0 ,1,0,2208,
3,A1A2005,Karviná,Slavia,1, 0 ,0,0,7300,
3,A1A2006,Teplice,Jablonec,0, 1 ,0,0,7935,
3,A1A2007,Č.Budějovice,H. Králové,1, 1 ,1,1,3617,
3,A1A2008,Žižkov,Opava,1, 1 ,1,1,6450,
3,A1A2101,Žižkov,Olomouc,1, 0 ,1,0,4283,
3,A1A2102,Opava,Č. Budějovice,1, 1 ,0,0,10240,
3,A1A2103,H. Králové,Teplice,1, 0 ,0,0,3278,
3,A1A2104,Jablonec,Karviná,1, 0 ,1,0,5018,
3,A1A2105,Slavia,Sparta,1, 1 ,1,1,12123,
3,A1A2106,Ostrava,Liberec,0, 0 ,0,0,4693,
3,A1A2107,Bohemians,Brno,1, 1 ,0,0,2452,
3,A1A2108,Plzeň,Drnovice,2, 1 ,1,0,3295,
3,A1A2201,Olomouc,Plzeň,3, 0 ,1,0,4742,
3,A1A2202,Drnovice,Bohemians,6, 0 ,2,0,5417,
3,A1A2203,Brno,Ostrava,3, 2 ,1,1,9700,
3,A1A2204,Liberec,Slavia,2, 3 ,1,1,7151,
3,A1A2205,Sparta,Jablonec,6, 0 ,3,0,7270,
3,A1A2206,Karviná,H. Králové,0, 0 ,0,0,6118,
3,A1A2207,Teplice,Opava,1, 0 ,0,0,4933,
3,A1A2208,Č.Budějovice,Žižkov,1, 0 ,1,0,3098,
3,A1A2301,Č.Budějovice,Olomouc,3, 1 ,2,0,4431,
3,A1A2302,Žižkov,Teplice,0, 0 ,0,0,6125,
3,A1A2303,Opava,Karviná,1, 0 ,1,0,10012,
3,A1A2304,H. Králové,Sparta,0, 3 ,0,2,10980,
3,A1A2305,Jablonec,Liberec,1, 0 ,0,0,7736,
3,A1A2306,Slavia,Brno,4, 0 ,1,0,7638,
3,A1A2307,Ostrava,Drnovice,1, 1 ,0,1,3450,
3,A1A2308,Bohemians,Plzeň,2, 2 ,0,0,3100,
3,A1A2401,Olomouc,Bohemians,0, 0 ,0,0,4890,
3,A1A2402,Plzeň,Ostrava,0, 0 ,0,0,3695,
3,A1A2403,Drnovice,Slavia,1, 4 ,1,3,6154,
3,A1A2404,Brno,Jablonec,3, 0 ,2,0,13720,
3,A1A2405,Liberec,H. Králové,4, 1 ,2,1,4521,
3,A1A2406,Sparta,Opava,5, 1 ,1,1,5443,
3,A1A2407,Karviná,Žižkov,0, 1 ,0,0,6396,
3,A1A2408,Teplice,Č. Budějovice,0, 0 ,0,0,5012,
3,A1A2501,Teplice,Olomouc,0, 0 ,0,0,5458,
3,A1A2502,Č.Budějovice,Karviná,2, 0 ,1,0,2995,
3,A1A2503,Žižkov,Sparta,0, 1 ,0,1,5700,
3,A1A2504,Opava,Liberec,2, 0 ,0,0,9124,
3,A1A2505,H. Králové,Brno,0, 0 ,0,0,3433,
3,A1A2506,Jablonec,Drnovice,1, 1 ,0,1,4956,
3,A1A2507,Slavia,Plzeň,2, 1 ,1,1,5958,
3,A1A2508,Ostrava,Bohemians,1, 1 ,1,0,2740,
3,A1A2601,Olomouc,Ostrava,1, 1 ,1,0,4972,
3,A1A2602,Bohemians,Slavia,0, 2 ,0,2,8302,
3,A1A2603,Plzeň,Jablonec,0, 1 ,0,1,3365,
3,A1A2604,Drnovice,H. Králové,1, 1 ,1,0,4874,
3,A1A2605,Brno,Opava,2, 0 ,1,0,14220,
3,A1A2606,Liberec,Žižkov,0, 0 ,0,0,4761,
3,A1A2607,Sparta,Č. Budějovice,5, 0 ,2,0,6058,
3,A1A2608,Karviná,Teplice,2, 0 ,2,0,4986,
3,A1A2701,Karviná,Olomouc,2, 1 ,1,1,7308,
3,A1A2702,Teplice,Sparta,0, 1 ,0,1,15147,
3,A1A2703,Č.Budějovice,Liberec,1, 1 ,1,0,1921,
3,A1A2704,Žižkov,Brno,1, 1 ,1,0,3971,
3,A1A2705,Opava,Drnovice,2, 0 ,1,0,11242,
3,A1A2706,H. Králové,Plzeň,0, 0 ,0,0,3045,
3,A1A2707,Jablonec,Bohemians,2, 0 ,2,0,5086,
3,A1A2708,Slavia,Ostrava,2, 0 ,1,0,5364,
3,A1A2801,Olomouc,Slavia,0, 1 ,0,1,4015,
3,A1A2802,Ostrava,Jablonec,0, 1 ,0,1,2951,
3,A1A2803,Bohemians,H. Králové,1, 2 ,0,1,4710,
3,A1A2804,Plzeň,Opava,5, 1 ,3,0,3124,
3,A1A2805,Drnovice,Žižkov,4, 0 ,2,0,4125,
3,A1A2806,Brno,Č. Budějovice,2, 1 ,2,0,22612,
3,A1A2807,Liberec,Teplice,0, 0 ,0,0,4215,
3,A1A2808,Sparta,Karviná,2, 2 ,2,0,7079,
3,A1A2901,Sparta,Olomouc,2, 1 ,0,1,9611,
3,A1A2902,Karviná,Liberec,1, 1 ,0,0,7118,
3,A1A2903,Teplice,Brno,1, 2 ,0,0,7127,
3,A1A2904,Č.Budějovice,Drnovice,2, 1 ,1,0,3145,
3,A1A2905,Žižkov,Plzeň,2, 1 ,1,0,2553,
3,A1A2906,Opava,Bohemians,4, 0 ,2,0,8938,
3,A1A2907,H. Králové,Ostrava,2, 0 ,1,0,3901,
3,A1A2908,Jablonec,Slavia,1, 0 ,0,0,9136,
3,A1A3001,Olomouc,Jablonec,4, 2 ,2,1,3523,
3,A1A3002,Slavia,H. Králové,4, 1 ,2,1,4353,
3,A1A3003,Ostrava,Opava,1, 0 ,0,0,5635,
3,A1A3004,Bohemians,Žižkov,0, 0 ,0,0,1288,
3,A1A3005,Plzeň,Č. Budějovice,4, 0 ,0,0,2610,
3,A1A3006,Drnovice,Teplice,1, 0 ,0,0,3697,
3,A1A3007,Brno,Karviná,5, 1 ,3,1,24811,
3,A1A3008,Liberec,Sparta,0, 2 ,0,2,5158,
4,A1A0101,Ostrava,Dukla,1, 0 ,0,0,7316,
4,A1A0102,Drnovice,Slavia,0, 0 ,0,0,4674,
4,A1A0103,Opava,Liberec,1, 1 ,0,0,13052,
4,A1A0104,Boby Brno,L. Bohdaneč,3, 0 ,1,0,23123,
4,A1A0105,H. Králové,Č. Budějovice,1, 1 ,1,1,4399,
4,A1A0106,Jablonec,Žižkov,1, 1 ,0,1,6840,
4,A1A0107,Sparta,Plzeň,2, 1 ,0,0,10035,
4,A1A0108,Olomouc,Teplice,1, 0 ,0,0,4288,
4,A1A0201,Dukla,Teplice,2, 2 ,1,1,7958,
4,A1A0202,Plzeň,Olomouc,2, 0 ,1,0,4856,
4,A1A0203,Žižkov,Sparta,0, 1 ,0,0,3094,
4,A1A0204,Č.Budějovice,Jablonec,0, 1 ,0,0,5085,
4,A1A0205,L. Bohdaneč,H. Králové,0, 1 ,0,1,4150,
4,A1A0206,Liberec,Boby Brno,1, 0 ,0,0,5165,
4,A1A0207,Slavia,Opava,3, 2 ,0,0,5636,
4,A1A0208,Ostrava,Drnovice,2, 0 ,1,0,7398,
4,A1A0301,Drnovice,Dukla,4, 1 ,2,1,4378,
4,A1A0302,Opava,Ostrava,3, 3 ,0,2,11812,
4,A1A0303,Boby Brno,Slavia,0, 2 ,0,1,22640,
4,A1A0304,H. Králové,Liberec,1, 0 ,0,0,5063,
4,A1A0305,Jablonec,L. Bohdaneč,1, 0 ,1,0,4860,
4,A1A0306,Sparta,Č. Budějovice,3, 1 ,1,1,8326,
4,A1A0307,Olomouc,Žižkov,2, 0 ,0,0,4544,
4,A1A0308,Teplice,Plzeň,1, 0 ,1,0,8026,
4,A1A0401,Dukla,Plzeň,2, 0 ,1,0,8479,
4,A1A0402,Žižkov,Teplice,0, 0 ,0,0,4563,
4,A1A0403,Č.Budějovice,Olomouc,0, 0 ,0,0,4323,
4,A1A0404,L. Bohdaneč,Sparta,0, 3 ,0,2,4550,
4,A1A0405,Liberec,Jablonec,3, 1 ,0,1,6600,
4,A1A0406,Slavia,H. Králové,7, 1 ,3,0,3542,
4,A1A0407,Ostrava,Boby Brno,3, 3 ,1,0,8991,
4,A1A0408,Drnovice,Opava,1, 1 ,1,1,4672,
4,A1A0501,Opava,Dukla,1, 0 ,0,0,12128,
4,A1A0502,Boby Brno,Drnovice,3, 1 ,1,1,11213,
4,A1A0503,H. Králové,Ostrava,0, 0 ,0,0,3856,
4,A1A0504,Jablonec,Slavia,0, 0 ,0,0,8330,
4,A1A0505,Sparta,Liberec,4, 2 ,3,0,6032,
4,A1A0506,Olomouc,L. Bohdaneč,3, 0 ,2,0,4534,
4,A1A0507,Teplice,Č. Budějovice,2, 3 ,0,2,6800,
4,A1A0508,Plzeň,Žižkov,1, 0 ,0,0,4095,
4,A1A0601,Dukla,Žižkov,0, 0 ,0,0,8590,
4,A1A0602,Č.Budějovice,Plzeň,1, 1 ,0,0,4659,
4,A1A0603,L. Bohdaneč,Teplice,1, 2 ,1,1,2124,
4,A1A0604,Liberec,Olomouc,1, 0 ,0,0,5045,
4,A1A0605,Slavia,Sparta,0, 1 ,0,1,9339,
4,A1A0606,Ostrava,Jablonec,2, 2 ,1,0,7234,
4,A1A0607,Drnovice,H. Králové,1, 0 ,0,0,4158,
4,A1A0608,Opava,Boby Brno,1, 1 ,1,0,13842,
4,A1A0701,Boby Brno,Dukla,4, 0 ,2,0,17250,
4,A1A0702,H. Králové,Opava,3, 0 ,1,0,3604,
4,A1A0703,Jablonec,Drnovice,1, 2 ,0,0,3530,
4,A1A0704,Sparta,Ostrava,4, 1 ,1,0,7058,
4,A1A0705,Olomouc,Slavia,1, 1 ,1,0,7193,
4,A1A0706,Teplice,Liberec,5, 1 ,1,1,9456,
4,A1A0707,Plzeň,L. Bohdaneč,1, 2 ,0,1,3498,
4,A1A0708,Žižkov,Č. Budějovice,2, 1 ,1,0,3187,
4,A1A0801,Dukla,Č. Budějovice,3, 1 ,2,0,3628,
4,A1A0802,L. Bohdaneč,Žižkov,0, 1 ,0,0,2033,
4,A1A0803,Liberec,Plzeň,3, 2 ,1,1,4157,
4,A1A0804,Slavia,Teplice,0, 0 ,0,0,7632,
4,A1A0805,Ostrava,Olomouc,1, 0 ,0,0,3970,
4,A1A0806,Drnovice,Sparta,2, 2 ,2,0,9558,
4,A1A0807,Opava,Jablonec,3, 0 ,1,0,10949,
4,A1A0808,Boby Brno,H. Králové,0, 0 ,0,0,19100,
4,A1A0901,H. Králové,Dukla,0, 1 ,0,1,4473,
4,A1A0902,Jablonec,Boby Brno,2, 0 ,1,0,4360,
4,A1A0903,Sparta,Opava,1, 0 ,0,0,4528,
4,A1A0904,Olomouc,Drnovice,2, 0 ,1,0,5306,
4,A1A0905,Teplice,Ostrava,0, 0 ,0,0,10123,
4,A1A0906,Plzeň,Slavia,1, 2 ,1,1,3089,
4,A1A0907,Žižkov,Liberec,3, 0 ,2,0,4185,
4,A1A0908,Č.Budějovice,L. Bohdaneč,3, 0 ,1,0,4263,
4,A1A1001,Dukla,L. Bohdaneč,4, 1 ,2,0,4622,
4,A1A1002,Liberec,Č. Budějovice,2, 0 ,0,0,3530,
4,A1A1003,Slavia,Žižkov,2, 0 ,1,0,6509,
4,A1A1004,Ostrava,Plzeň,3, 2 ,2,0,4532,
4,A1A1005,Drnovice,Teplice,0, 0 ,0,0,3258,
4,A1A1006,Opava,Olomouc,2, 0 ,1,0,11198,
4,A1A1007,Boby Brno,Sparta,2, 1 ,1,1,31730,
4,A1A1008,H. Králové,Jablonec,2, 2 ,1,1,2940,
4,A1A1101,Jablonec,Dukla,2, 0 ,1,0,3920,
4,A1A1102,Sparta,H. Králové,1, 0 ,0,0,2320,
4,A1A1103,Olomouc,Boby Brno,2, 1 ,0,0,8135,
4,A1A1104,Teplice,Opava,0, 0 ,0,0,6882,
4,A1A1105,Plzeň,Drnovice,1, 5 ,0,3,2856,
4,A1A1106,Žižkov,Ostrava,0, 0 ,0,0,5320,
4,A1A1107,Č.Budějovice,Slavia,2, 1 ,1,0,7565,
4,A1A1108,L. Bohdaneč,Liberec,1, 0 ,0,0,2153,
4,A1A1201,Dukla,Liberec,2, 2 ,1,0,5860,
4,A1A1202,Slavia,L. Bohdaneč,2, 0 ,2,0,5396,
4,A1A1203,Ostrava,Č. Budějovice,0, 0 ,0,0,2511,
4,A1A1204,Drnovice,Žižkov,2, 1 ,0,0,4358,
4,A1A1205,Opava,Plzeň,1, 1 ,1,1,11452,
4,A1A1206,Boby Brno,Teplice,1, 0 ,1,0,19220,
4,A1A1207,H. Králové,Olomouc,2, 3 ,2,1,3402,
4,A1A1208,Jablonec,Sparta,1, 1 ,0,0,6075,
4,A1A1301,Sparta,Dukla,2, 0 ,1,0,5014,
4,A1A1302,Olomouc,Jablonec,2, 0 ,0,0,4058,
4,A1A1303,Teplice,H. Králové,3, 0 ,3,0,5981,
4,A1A1304,Plzeň,Boby Brno,3, 2 ,1,0,2764,
4,A1A1305,Žižkov,Opava,4, 1 ,2,0,3124,
4,A1A1306,Č.Budějovice,Drnovice,2, 0 ,1,0,3730,
4,A1A1307,L. Bohdaneč,Ostrava,0, 1 ,0,0,2517,
4,A1A1308,Liberec,Slavia,1, 1 ,0,1,5846,
4,A1A1401,Dukla,Slavia,2, 0 ,1,0,11824,
4,A1A1402,Ostrava,Liberec,1, 2 ,1,2,2856,
4,A1A1403,Drnovice,L. Bohdaneč,3, 1 ,1,1,4148,
4,A1A1404,Opava,Č. Budějovice,2, 1 ,2,0,9895,
4,A1A1405,Boby Brno,Žižkov,3, 2 ,2,0,8300,
4,A1A1406,H. Králové,Plzeň,1, 0 ,0,0,2619,
4,A1A1407,Jablonec,Teplice,1, 0 ,0,0,4360,
4,A1A1408,Sparta,Olomouc,1, 0 ,1,0,4721,
4,A1A1501,Olomouc,Dukla,1, 1 ,0,1,6012,
4,A1A1502,Teplice,Sparta,1, 1 ,1,0,11458,
4,A1A1503,Plzeň,Jablonec,0, 0 ,0,0,2880,
4,A1A1504,Žižkov,H. Králové,1, 2 ,0,1,4824,
4,A1A1505,Č.Budějovice,Boby Brno,1, 3 ,0,2,5993,
4,A1A1506,L. Bohdaneč,Opava,2, 2 ,1,2,1713,
4,A1A1507,Liberec,Drnovice,3, 1 ,2,0,4635,
4,A1A1508,Slavia,Ostrava,2, 1 ,0,1,2785,
4,A1A1601,Dukla,Ostrava,1, 5 ,0,3,8520,
4,A1A1602,Slavia,Drnovice,3, 0 ,2,0,6325,
4,A1A1603,Liberec,Opava,3, 0 ,2,0,5252,
4,A1A1604,L. Bohdaneč,Boby Brno,0, 1 ,0,1,3129,
4,A1A1605,Č.Budějovice,H. Králové,1, 0 ,0,0,4074,
4,A1A1606,Žižkov,Jablonec,1, 0 ,0,0,4323,
4,A1A1607,Plzeň,Sparta,0, 1 ,0,1,4624,
4,A1A1608,Teplice,Olomouc,1, 3 ,1,0,5836,
4,A1A1701,Teplice,Dukla,2, 0 ,2,0,5411,
4,A1A1702,Olomouc,Plzeň,0, 1 ,0,1,6530,
4,A1A1703,Sparta,Žižkov,2, 0 ,2,0,5906,
4,A1A1704,Jablonec,Č. Budějovice,8, 0 ,3,0,3670,
4,A1A1705,H. Králové,L. Bohdaneč,3, 0 ,1,0,3556,
4,A1A1706,Boby Brno,Liberec,0, 0 ,0,0,22300,
4,A1A1707,Opava,Slavia,0, 1 ,0,1,13152,
4,A1A1708,Drnovice,Ostrava,2, 2 ,1,0,4198,
4,A1A1801,Dukla,Drnovice,4, 0 ,2,0,5794,
4,A1A1802,Ostrava,Opava,1, 0 ,1,0,3221,
4,A1A1803,Slavia,Boby Brno,1, 0 ,1,0,5348,
4,A1A1804,Liberec,H. Králové,0, 0 ,0,0,4852,
4,A1A1805,L. Bohdaneč,Jablonec,1, 3 ,0,2,1117,
4,A1A1806,Č.Budějovice,Sparta,0, 1 ,0,1,7852,
4,A1A1807,Žižkov,Olomouc,0, 0 ,0,0,4233,
4,A1A1808,Plzeň,Teplice,2, 0 ,1,0,3493,
4,A1A1901,Plzeň,Dukla,4, 3 ,1,1,4772,
4,A1A1902,Teplice,Žižkov,0, 1 ,0,0,4975,
4,A1A1903,Olomouc,Č. Budějovice,1, 0 ,0,0,4098,
